Cp,MaxDepth,MinSplit,Acc,Sen,Spe,MCC,F1,AUC
0.01,5,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,5,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,6,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,6,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,7,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,7,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,8,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,8,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,9,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,9,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,10,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,10,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,11,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,11,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,12,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,12,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,13,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,13,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,14,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,14,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,15,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,15,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,16,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,19,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,20,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,21,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,22,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,23,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,24,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,25,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,26,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,27,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,28,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,29,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,30,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,31,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,16,32,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
0.01,17,1,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,2,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,3,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,4,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,5,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,6,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,7,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,8,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,9,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,10,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,11,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,12,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,13,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,14,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,15,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,16,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,17,0.875,0.875,0.875,0.740938396,0.896,0.875
0.01,17,18,0.875,0.921875,0.8,0.733573646,0.900763359,0.8609375
